train_label, mse, rmse, mae, r2
MLPRegressor_92,30.77489,5.54751,4.33578,0.63180
MLPRegressor_93,29.98134,5.47552,4.41057,0.70238
MLPRegressor_94,20.76132,4.55646,3.59990,0.76836
MLPRegressor_95,17.66271,4.20270,3.27025,0.83317
MLPRegressor_96,27.90968,5.28296,4.08316,0.68124
MLPRegressor_97,20.66060,4.54539,3.62659,0.78121
MLPRegressor_98,27.60848,5.25438,4.10513,0.68584
MLPRegressor_99,15.86673,3.98331,3.08766,0.82856
RandomForestRegressor_0,2.05168,1.43237,0.74578,0.97787
RandomForestRegressor_1,2.39453,1.54743,0.76436,0.97679
RandomForestRegressor_2,1.78654,1.33661,0.65092,0.97862
RandomForestRegressor_3,2.07801,1.44153,0.76693,0.97876
RandomForestRegressor_4,1.92623,1.38789,0.72747,0.98030
RandomForestRegressor_5,2.09507,1.44743,0.75688,0.97725
RandomForestRegressor_6,2.87672,1.69609,0.90646,0.96965
RandomForestRegressor_7,1.45585,1.20659,0.66291,0.98311
RandomForestRegressor_8,1.86796,1.36673,0.69853,0.97984
RandomForestRegressor_9,2.46386,1.56967,0.79906,0.97416
RandomForestRegressor_10,1.80667,1.34412,0.69374,0.97901
RandomForestRegressor_11,2.66475,1.63241,0.86268,0.97037
RandomForestRegressor_12,2.50336,1.58220,0.81978,0.97164
RandomForestRegressor_13,1.58818,1.26023,0.69121,0.98377
RandomForestRegressor_14,1.88231,1.37197,0.75098,0.97890
RandomForestRegressor_15,2.06546,1.43717,0.76498,0.97517
RandomForestRegressor_16,1.17488,1.08392,0.55504,0.98505
RandomForestRegressor_17,1.78318,1.33536,0.69726,0.98262
RandomForestRegressor_18,1.57731,1.25591,0.61779,0.98301
RandomForestRegressor_19,2.01625,1.41995,0.78139,0.97547
RandomForestRegressor_20,1.81199,1.34610,0.76890,0.97888
RandomForestRegressor_21,2.39673,1.54814,0.80885,0.97446
RandomForestRegressor_22,1.93634,1.39152,0.73695,0.98057
RandomForestRegressor_23,1.36883,1.16997,0.61535,0.98534
RandomForestRegressor_24,1.91492,1.38381,0.70252,0.98035
RandomForestRegressor_25,1.79418,1.33947,0.77257,0.97975
RandomForestRegressor_26,1.32087,1.14929,0.56092,0.98305
RandomForestRegressor_27,2.03686,1.42719,0.73746,0.97729
RandomForestRegressor_28,1.71948,1.31129,0.72330,0.98328
RandomForestRegressor_29,2.11463,1.45418,0.78069,0.97795
RandomForestRegressor_30,1.97485,1.40529,0.71133,0.97767
RandomForestRegressor_31,1.35336,1.16334,0.59641,0.98430
RandomForestRegressor_32,1.85722,1.36280,0.76477,0.98067
RandomForestRegressor_33,2.31747,1.52233,0.77757,0.97489
RandomForestRegressor_34,2.19766,1.48245,0.74194,0.97717
RandomForestRegressor_35,1.49860,1.22417,0.68114,0.98258
RandomForestRegressor_36,1.33072,1.15357,0.64446,0.98524
RandomForestRegressor_37,1.56713,1.25185,0.59233,0.98319
RandomForestRegressor_38,2.30502,1.51823,0.83173,0.97499
RandomForestRegressor_39,1.73734,1.31808,0.66558,0.98206
RandomForestRegressor_40,2.32531,1.52490,0.81138,0.97359
RandomForestRegressor_41,1.99801,1.41351,0.72533,0.97775
RandomForestRegressor_42,1.78187,1.33487,0.63088,0.98039
RandomForestRegressor_43,2.37721,1.54182,0.80882,0.97374
RandomForestRegressor_44,2.16278,1.47064,0.78631,0.97758
RandomForestRegressor_45,2.04562,1.43025,0.77035,0.97683
RandomForestRegressor_46,2.32146,1.52363,0.84979,0.97568
RandomForestRegressor_47,2.13442,1.46096,0.76826,0.97537
RandomForestRegressor_48,1.59160,1.26159,0.67820,0.98117
RandomForestRegressor_49,1.62532,1.27488,0.72564,0.98168
RandomForestRegressor_50,1.90017,1.37847,0.66051,0.97834
RandomForestRegressor_51,2.47059,1.57181,0.80056,0.97310
RandomForestRegressor_52,2.10307,1.45020,0.77377,0.97500
RandomForestRegressor_53,1.36755,1.16942,0.59941,0.98528
RandomForestRegressor_54,2.23572,1.49523,0.82354,0.97728
