train_label, mse, rmse, mae, r2
RandomForestRegressor_62,1.82474,1.35083,0.68110,0.97704
RandomForestRegressor_63,1.59811,1.26416,0.68637,0.98250
RandomForestRegressor_64,1.61462,1.27068,0.66598,0.98042
RandomForestRegressor_65,1.96581,1.40207,0.70513,0.97987
RandomForestRegressor_66,2.56859,1.60268,0.88252,0.97117
RandomForestRegressor_67,2.45838,1.56792,0.79096,0.97532
RandomForestRegressor_68,1.68456,1.29791,0.70211,0.97860
RandomForestRegressor_69,1.92010,1.38568,0.67513,0.97749
RandomForestRegressor_70,1.59980,1.26483,0.63877,0.98170
RandomForestRegressor_71,2.35475,1.53452,0.76124,0.97350
RandomForestRegressor_72,1.82061,1.34930,0.71778,0.97912
RandomForestRegressor_73,3.29013,1.81387,0.96032,0.96792
RandomForestRegressor_74,1.57927,1.25669,0.66357,0.98234
RandomForestRegressor_75,2.10748,1.45172,0.73884,0.97636
RandomForestRegressor_76,1.94562,1.39485,0.78224,0.97960
RandomForestRegressor_77,1.78995,1.33789,0.69867,0.98142
RandomForestRegressor_78,1.69295,1.30113,0.69043,0.98054
RandomForestRegressor_79,1.85523,1.36207,0.72629,0.97876
RandomForestRegressor_80,2.22500,1.49164,0.81604,0.97702
RandomForestRegressor_81,1.80663,1.34411,0.70239,0.98016
RandomForestRegressor_82,1.99310,1.41177,0.68130,0.97755
RandomForestRegressor_83,1.69128,1.30049,0.70945,0.98184
RandomForestRegressor_84,1.75602,1.32515,0.68201,0.97789
RandomForestRegressor_85,2.83961,1.68511,0.88360,0.97019
RandomForestRegressor_86,2.67917,1.63682,0.84199,0.97309
RandomForestRegressor_87,1.70332,1.30511,0.67461,0.98192
RandomForestRegressor_88,2.14448,1.46441,0.82349,0.97673
RandomForestRegressor_89,2.06705,1.43773,0.77640,0.97815
RandomForestRegressor_90,1.71677,1.31026,0.70428,0.98069
RandomForestRegressor_91,1.75971,1.32654,0.69328,0.98023
RandomForestRegressor_92,1.09546,1.04664,0.56583,0.98757
RandomForestRegressor_93,1.69601,1.30231,0.67052,0.98140
RandomForestRegressor_94,2.58695,1.60840,0.78507,0.97298
RandomForestRegressor_95,1.30275,1.14138,0.59862,0.98329
RandomForestRegressor_96,2.17182,1.47371,0.71829,0.97630
RandomForestRegressor_97,2.02075,1.42153,0.73662,0.97798
RandomForestRegressor_98,2.45769,1.56770,0.83063,0.97137
RandomForestRegressor_99,1.35154,1.16256,0.58473,0.98677
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.62140,3.09663,2.19355,0.89812
SVR,28.57289,5.33388,3.81928,0.70151
GaussianProcessRegressor,1.35883,1.13743,0.62822,0.98532
MLPRegressor,21.06568,4.56241,3.54146,0.77765
RandomForestRegressor,1.93913,1.38696,0.72394,0.97850
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.12310,0.17969,0.13337,0.01164
SVR,3.75706,0.35010,0.25279,0.02763
GaussianProcessRegressor,0.63395,0.25513,0.08742,0.00668
MLPRegressor,4.65872,0.50006,0.41474,0.04910
RandomForestRegressor,0.35235,0.12439,0.06745,0.00369
