train_label, mse, rmse, mae, r2
RandomForestRegressor_57,2.43559,1.56064,0.83246,0.97450
RandomForestRegressor_58,2.19971,1.48314,0.80797,0.97599
RandomForestRegressor_59,2.17194,1.47375,0.78792,0.97863
RandomForestRegressor_60,2.74296,1.65619,0.86821,0.97320
RandomForestRegressor_61,1.62755,1.27575,0.64691,0.98207
RandomForestRegressor_62,2.71690,1.64830,0.82877,0.96930
RandomForestRegressor_63,2.49957,1.58100,0.78332,0.97200
RandomForestRegressor_64,2.72875,1.65189,0.87060,0.97027
RandomForestRegressor_65,2.39433,1.54736,0.77136,0.97281
RandomForestRegressor_66,2.20041,1.48338,0.73031,0.97354
RandomForestRegressor_67,2.04348,1.42950,0.74036,0.97755
RandomForestRegressor_68,2.15442,1.46779,0.78820,0.97875
RandomForestRegressor_69,2.05667,1.43411,0.72532,0.98057
RandomForestRegressor_70,2.05333,1.43295,0.72981,0.97514
RandomForestRegressor_71,1.85285,1.36119,0.69296,0.97757
RandomForestRegressor_72,2.62315,1.61961,0.83774,0.97282
RandomForestRegressor_73,2.41731,1.55477,0.80891,0.97472
RandomForestRegressor_74,2.78079,1.66757,0.86410,0.96996
RandomForestRegressor_75,1.78545,1.33621,0.70150,0.97904
RandomForestRegressor_76,2.27082,1.50692,0.79662,0.97360
RandomForestRegressor_77,1.92367,1.38697,0.74391,0.97851
RandomForestRegressor_78,2.20725,1.48568,0.75371,0.97491
RandomForestRegressor_79,2.43535,1.56056,0.79427,0.97145
RandomForestRegressor_80,2.31128,1.52029,0.78314,0.97796
RandomForestRegressor_81,2.65681,1.62997,0.80029,0.97200
RandomForestRegressor_82,1.47779,1.21564,0.64194,0.98308
RandomForestRegressor_83,2.62913,1.62146,0.85450,0.97399
RandomForestRegressor_84,1.89520,1.37666,0.75309,0.97911
RandomForestRegressor_85,2.14391,1.46421,0.75566,0.97611
RandomForestRegressor_86,2.05716,1.43428,0.74340,0.97643
RandomForestRegressor_87,2.17292,1.47408,0.80981,0.97521
RandomForestRegressor_88,2.00186,1.41487,0.71696,0.97893
RandomForestRegressor_89,1.90264,1.37936,0.74717,0.97474
RandomForestRegressor_90,1.86839,1.36689,0.71599,0.97936
RandomForestRegressor_91,2.00620,1.41640,0.71117,0.97714
RandomForestRegressor_92,2.60647,1.61446,0.81227,0.97147
RandomForestRegressor_93,2.92200,1.70939,0.88217,0.96900
RandomForestRegressor_94,2.17304,1.47412,0.81303,0.97632
RandomForestRegressor_95,1.96094,1.40034,0.74936,0.97667
RandomForestRegressor_96,2.43345,1.55995,0.79845,0.97042
RandomForestRegressor_97,2.32944,1.52625,0.79706,0.97312
RandomForestRegressor_98,2.19196,1.48053,0.83363,0.97364
RandomForestRegressor_99,2.05033,1.43190,0.76210,0.97731
,,,,
train_label, mse_mean, rmse_mean, mae_mean, r2_mean
LinearRegression,9.60302,3.09255,2.18795,0.89868
SVR,27.84745,5.26366,3.78422,0.71067
GaussianProcessRegressor,2.45340,1.56093,0.80188,0.97296
MLPRegressor,21.58355,4.60738,3.59309,0.77396
RandomForestRegressor,2.23819,1.49140,0.78012,0.97534
,,,,
train_label, mse_std, rmse_std, mae_std, r2_std
LinearRegression,1.22259,0.19794,0.14877,0.01351
SVR,3.96600,0.37591,0.26693,0.02816
GaussianProcessRegressor,0.40469,0.12996,0.06905,0.00412
MLPRegressor,5.62080,0.59633,0.49525,0.05640
RandomForestRegressor,0.35135,0.11801,0.06500,0.00352
